rowname,10_WT_B_S18,11_WT_C_S19,12_WT_D_S20,13_TRMB_A_S21,16_TRMB_D_S24,1_WT_A_S9,2_WT_B_S10,3_WT_C_S11,4_WT_D_S12,5_TRMB_A_S13,7_TRMB_C_S15,9_WT_A_S17,aBWT_C_noglu_24_S20_SP,aCWT_D_noglu_24_S21_SP,RWT_A_glu_24_S41_S1,SWT_B_glu_24_S16_SP,TWT_C_glu_24_S17_SP,UWT_D_glu_24_S46_S1,ZWT_A_noglu_24_S47_S1
HAH_RS00220,3775.1117327327574,4035.5698961875596,4216.561715101631,2789.7765375532344,3028.267294813634,4080.228425385465,3494.6776865499774,3228.566220512084,3907.721622386203,3792.9554174098416,3563.999035309781,3760.5520636796036,5180.084396709339,6189.628406046191,3535.727446250913,3239.32166174349,3651.1222295950092,3732.9356729433566,5071.812408648553
HAH_RS00225,509.5846942782398,166.97470478148682,762.1484790207173,245.94082633692986,195.09845316726492,614.1183759433742,471.92028776888486,451.83140780996666,646.7745564380551,411.0380055178892,396.91391449208754,467.5992933822274,133.76086387982662,165.4527127044561,144.7422735923824,229.89627868722502,271.25826508989604,338.8858964114251,240.25024682955274
HAH_RS00230,598.2081193701076,720.0784143701619,585.6335715418933,460.68020455648804,410.55500579546185,1036.49843541574,1093.9502967017288,1152.659690512113,1064.921827809635,1021.138919467217,1000.5109813492259,737.6214205466123,744.3822066137436,938.1714258846083,758.851110683762,851.724165015924,1109.5654615951046,1465.2921910480875,741.1318668263838
HAH_RS00235,174.78508837562813,163.84392906683394,209.50834812907166,132.14730967357426,96.70097243942696,316.78504460427445,326.9513104804039,344.11927653638327,284.2799794576568,359.3892508978403,356.8112132869285,231.6043448442488,251.92629071536848,274.5424133887129,271.07801528284335,310.22148449360486,379.2008305261854,479.77937631989505,227.28043916009102
HAH_RS00240,11060.695803826722,12669.205725295313,11885.886994251663,10937.025254789292,10818.633355196944,21921.154577791694,23033.617008466947,26066.33576820718,21866.996515108014,24701.01689703839,28031.788142406214,12885.324190173633,21740.639064234598,23527.618168130735,19703.355740465926,21865.074987433185,24005.30507183142,27664.805552343623,19019.914142321097
HAH_RS00245,1058.5575774861986,982.0199824961193,973.3064991823014,668.0780655719587,605.6534589627267,2019.2730913371881,1793.0914637667433,1643.6591460579282,2111.794133114022,1801.2503173742057,1646.2672981912751,1113.0180363605132,846.3523719032975,1153.9266116823605,1030.765786507602,1134.9397613504873,1436.196860902318,1953.228558310052,987.5582125461564
HAH_RS00250,102.1631150364587,81.40016858097482,118.77638634089102,102.78124085722442,86.52192270896097,138.9408090369625,134.68748953752487,180.45279135444488,88.74348565080291,145.26212236888756,132.6473962939878,80.12851741056949,108.56823480828976,118.1805090746115,164.8221265762967,145.41632085637727,185.0443978907818,218.75566617367704,104.37607124471572
HAH_RS00255,515.7390987985084,445.61374338559295,615.327668127116,642.3827553576526,588.6883760786168,678.0311481003769,796.8153006990975,998.7852172641368,613.6837651784338,830.6841368057866,673.5197253686978,495.0405664680389,583.029415655567,573.3269824850383,587.3356997794939,834.4126982473076,820.7840527655511,900.9767267831105,460.7369772104019
HAH_RS00260,114.4719240769959,76.18220905655336,133.6234346335024,100.94586155620256,81.43239784372797,192.66458853125465,227.22087929612977,342.7204176886744,221.1066506892886,222.7352542989609,213.88107309418191,107.56979049638095,89.97367525548874,113.9381318257793,146.41559467437526,207.7376012233961,244.62308660561683,272.8884242437734,87.70060424112208
HAH_RS00265,38.1573080256653,33.39494095629736,49.49016097537126,38.54296532145916,45.80572378709699,74.10176481971332,95.6178360838917,111.90870781671,60.1650750174935,86.08125770008151,68.89438412168359,61.468451712217686,29.391400583459657,53.93879644943807,52.70961408277509,81.01766447712448,93.92405044456349,123.09640876213692,29.64527467305535
HAH_RS00270,166.16892204725212,85.57453620051199,97.33064991823014,102.78124085722442,96.70097243942696,227.86292682061847,208.7142013444088,152.47561440026738,257.2056956997847,214.12712852895277,171.72182310927104,178.91710051949076,124.16367185257447,144.24082646029507,163.14880549430384,188.3487584425458,241.11845785768537,312.93183432302277,103.75846135569373
HAH_RS00275,1822.9346189035584,1545.5596111336374,1646.3726884473506,1400.3944066796828,1397.9228296506635,1822.9034145649478,1765.331446839162,1605.8899571697887,1451.4824347970307,1866.8872763705178,1232.9009934611736,1755.1438265685015,3538.364735547521,2984.8154214998035,2773.5296934031653,3098.0600929115803,3110.0075509143894,3186.4172798247128,2629.1652975665966
HAH_RS00280,4092.6790059786167,5323.362306814776,3845.385507786347,2887.051640507393,3316.673703843504,5828.103803070453,6087.668897341106,5973.127279716897,5619.418006633893,6400.14151000106,5532.116217532205,4212.784244133776,5825.495560542045,6165.992304231269,5566.302579249249,5579.831968860419,5768.6189190952055,6401.013255631119,5090.958315208234
HAH_RS00285,1406.8968733334011,1800.1960359254047,1245.5023845468434,635.0412381535652,715.9264977094417,1179.1443326936883,1107.3162307779717,1071.5258773449984,1078.458969688571,1001.7706364846986,963.4931033136944,1464.2663318589,2431.688529905009,2301.1866305451276,2714.126794992419,2785.068773734997,2317.9614538818764,2406.3123279104475,2022.6723865470058
HAH_RS00290,820.9975630038308,1141.689543943416,494.9016097537126,280.8130330563453,300.2819670487469,928.1246043669094,978.7976338910205,1224.0014917452656,783.6501021028529,862.9646084433172,999.48270695935,760.6720899386938,998.7077953359251,912.1111084989248,2385.319202380822,2248.4133039078906,2019.367084558115,1444.5289413773658,766.4538722762852
HAH_RS00295,4263.771451642084,2888.662392719722,5335.039353145022,5023.433146896844,4933.446102699187,4346.068506676186,4855.946664776565,4459.562006495894,3987.4403467843817,5267.096955523737,3245.23397444826,4540.981870240082,4663.635500742834,4301.770530315859,2644.6839700897153,3829.296449217935,3262.1084385746153,2723.6934300200533,4651.2200742245805
HAH_RS00300,4265.002332546138,3929.1235218893617,4492.056944531198,5937.452038805733,6633.347407687008,4794.384183835452,6236.750469729969,6099.0245760106955,4932.03202455903,6023.536007563203,6664.246320785543,4040.4530491548803,3992.4318833368875,4085.4092906254164,2895.6821323886443,3510.0730020046494,3053.933490947486,3073.702495897937,4178.130899233738
HAH_RS00305,2156.5033439021163,1909.7731859382554,1758.550386658192,2809.965709864475,2794.1491510129163,2530.57526859321,2329.785124366652,2095.490553867895,1896.7039899264826,2503.888583351121,2555.261858841548,2444.4686064840857,1176.8556723417928,1289.6826836449911,921.9999161780659,972.2119737254937,946.9506876910841,1118.9908483256904,1422.9731843066568
HAH_RS00310,4207.150930055613,4465.529760999888,3418.1204513656417,2855.8501923900217,3182.649549059035,5558.558633538745,4914.551144957015,3870.6424316104576,4584.578716333005,4989.484899440975,4527.4921386234755,4577.204350713353,1531.9517773501218,1609.0730850927876,2206.273846607586,1901.491509864819,2238.055918429039,2418.9185866391,1928.7956834156637
HAH_RS00315,51164.02653880095,58635.25476782886,44734.15650563808,46673.69562498602,53859.048632184,111607.44681115098,102517.74251355835,98928.69656881936,103392.17729068715,114287.93381695572,124363.61780914776,60556.30379484531,14171.453677241181,17567.684187414172,22468.518828459128,28209.381328795702,29919.015621090988,27995.53445781298,20589.26087032596
HAH_RS00320,2278.3605534034346,1781.4113816374875,2299.642813322251,1598.6153711900442,1665.9711392196014,2317.5326947365343,2755.438717256234,2543.125385134735,2978.1712133659285,2411.3512313235333,2126.4714382633083,2212.864261639837,2431.088705403306,2391.4886605559846,2310.0197536911433,2769.14222430787,2945.2899997616105,2897.956418327898,2328.389281612889
HAH_RS00325,2538.0764241587694,2563.0617183958225,2187.4651151114094,1828.0377838177774,1665.9711392196014,2649.1380923047514,2867.5069337416558,2527.737937809937,3161.6746921692834,2663.138910096272,2630.325889302487,2490.569945268249,3994.8311813437003,4039.9552486736425,3762.4624528609456,4084.121240051967,3825.6527412419964,4274.26325364432,3478.9965048608497
HAH_RS00330,3437.850365022038,3282.0965408611,3396.6747149429807,2015.2464725220075,2001.8797803249793,3928.3198075050523,4541.333139597308,3811.8903600066847,4745.5202920048,4829.158556974573,3500.246023137477,3141.476942863697,2786.7846349133383,3069.6629664764478,1776.230328535421,2391.7522487520337,2547.164173996595,2717.0195283401786,2601.372852560607
HAH_RS00335,2314.0560996209924,1833.590976881702,1910.3202136493305,1271.9178556081522,1192.6453267529325,3244.731027043197,3749.658582773689,3199.190184710197,4273.224453117476,3884.4167537161784,3644.204437720099,2201.887752405512,1827.0654321881248,2272.0960436959926,1787.943576109371,2219.330039736615,2578.7058327279783,2981.0094170107855,1781.1869199394089
HAH_RS00340,1968.1785655818971,1827.3294254523962,1984.5554551123876,1336.1561311439175,1260.5056582893726,3513.3499245146577,3551.2258691802363,2958.586462904271,3740.7635392126585,3734.8505684622864,3318.241456129447,2243.5984874959454,1638.1207141515986,2178.157690328994,1270.0507012325809,1609.9664094813197,2211.4207399447596,3101.881191879631,1842.3302989525857
HAH_RS00345,216.6350391134546,174.27984811567686,310.13834211232654,275.3068951532797,222.24258578184092,258.4299048087502,330.0357568056907,272.77747530323063,293.30474071028084,322.80471637530565,300.25612184375535,231.6043448442488,289.1154098209705,308.4814313793706,166.49544765828958,235.43594805318224,215.88513087257877,248.41745141756545,303.86406539881733
HAH_RS00350,2293.131124252079,1875.3346530770737,2278.1970768995902,1732.5980601646404,1521.7679347046665,2970.554497210258,2825.3528339627355,2534.732232048482,3283.508969079708,2922.4586989177674,2321.8435723397247,2364.340089073516,1997.4155906718502,2496.335983991409,2934.16851727448,3355.6547184285914,3681.2620368272196,3657.2981205714414,2031.9365348823355
HAH_RS00355,529.2787887430993,510.31644148841906,570.7865232492818,723.1394446026147,631.1010832888918,838.276214523007,944.8687243128653,1058.9361477156185,845.3193039957837,1009.3027465334557,842.1567253083413,497.23586831490377,407.2808366565124,538.1758567090001,435.0634813181436,614.9032996212525,590.8804069012464,658.4916324143228,471.23634532377565
HAH_RS00360,839.4607765646366,691.901432938286,951.8607627596406,1315.966958832677,1204.5208847718095,1048.5399721989436,1334.5371100741015,1408.6508596428373,1173.2189628411234,1410.6566105600857,1279.1733410055879,830.9217490383712,648.4102863412222,788.4761143901004,670.1650933381404,851.724165015924,830.5970132597593,915.0660747739576,758.4249437189994
HAH_RS00365,4367.165447582596,4098.185410480617,4294.0963006297125,5599.742247417709,5647.676092120217,5720.656244081869,5675.381238527766,5701.7486632613745,6344.40716059469,6489.450814864895,5464.250107800397,4672.6999810519765,3571.3550831412,3978.1377516192306,2897.3554534706373,3498.3012046019903,3749.9527602866765,4470.772580885081,3538.9046640959823
HAH_RS00370,363.1098666958472,418.48035385860135,341.48211073006166,216.57475752058005,223.9390940702519,758.6168173418151,661.0996623864771,790.3552489555144,855.848192123845,735.9947533356969,786.629908255044,439.0603693729835,247.7275192034457,353.3294194384539,353.07074830049345,441.78863193508903,578.2637434086931,715.590569008808,284.10054895011376
HAH_RS00375,1923.8668530359632,1592.5212468534305,1938.3646382020409,2127.204609884341,1866.1591172520993,2660.2533570277083,2481.951143080802,2236.775297486491,2543.4785463645376,2809.4770481864102,1767.6036761966284,2231.5243273381884,1927.236123972569,2127.2491633430072,1753.6404939285173,2058.6796281238553,2268.1957256612495,2691.8070108828733,1748.4535958212437
HAH_RS00380,68.92933062700828,42.78726810025599,59.38819317044551,38.54296532145916,61.07429838279598,53.72377949429216,46.26669487930244,75.53837777627926,54.148567515744155,50.57273889879789,76.09230485081471,54.882546171622934,69.57964219757797,69.09014376669596,61.07621949273939,67.86094973297605,70.09257495862947,100.8500698292206,75.34840646068236
HAH_RS00385,1403.20423062124,1097.8586839382758,1497.9022055212367,2765.9166066399503,2602.443714422473,847.5389351254711,897.5738806584673,1002.9817938072634,809.2202589852876,843.5963254607988,787.6581826449199,1266.6891656410573,1004.1062158512544,954.5348809872468,601.5589289764332,731.2363563063543,735.2711113160232,754.1508898258629,941.2374708695073
HAH_RS00390,3666.79421317603,2645.5054788816815,3884.977636566644,4973.877905769254,5011.485483966092,1783.073715974352,1437.3519875836623,1352.6965057344821,1612.4240104688258,1263.2424567486962,1373.7745848741683,3347.8353164689993,2564.2497447814294,2028.4623788344857,1326.943618020338,1098.9319104717654,1509.7940646088787,1339.971148392659,2423.5012045222747
HAH_RS00395,1036.4017212132317,1302.4026972955971,1068.9874770680192,1312.2962002306333,1350.4205975751556,1248.6147372121695,1088.8095528262506,1085.514465822087,1191.2684853463713,1129.81650731357,976.8606703820808,1187.6582991539203,1284.8240826483793,1432.7114023199056,1361.2467002011917,1510.2523608940896,1499.2801783650843,1612.8595726364324,1094.40472334696
HAH_RS00400,1073.3281483348433,1254.3974696709197,1017.8476440601355,1000.2817190569162,1104.4268957555607,1256.9511857543873,1290.3267127449903,1314.9273168463426,1183.7478509691846,1193.3014348673798,1172.232804458497,1171.1935353024335,1260.2312780785458,1286.6524141815396,1536.1087532694455,1474.9369686861123,1515.401470605569,1532.7727524779336,1088.2286244567401
HAH_RS19065,1671.536267704951,1086.3791729845486,1892.1738212916944,1462.7973029144262,1246.9335919820846,2406.45481252019,2270.1524954111064,2099.6871304110214,2430.6690307067374,2122.9790180282603,2245.75126748891,1653.062290689283,1115.0737486663572,1346.651749557881,1593.0016700572028,1943.039030109498,2670.527105923783,3694.3753521263016,1941.7654910851254
HAH_RS00405,1799.5478817265378,1762.62672734957,1737.1046502355312,2084.990885960838,2135.9039351094484,2353.6573050861443,2313.334743965122,2233.9775797910734,2615.67663638553,2467.3040488285865,2194.3375479951164,1849.541805983693,1780.878945556974,2087.855660318137,2291.613221789222,2544.0931563158574,2753.937270124552,3033.6590858186873,1519.3203269940866
HAH_RS00410,4965.373566952704,3762.148817107875,6809.846150211085,4682.052596906777,6104.036821702776,11562.654128056018,11884.371691330152,11743.420026516007,8566.002555615638,10435.200464692382,6768.1020341630065,6931.665581475977,5692.334521163922,6689.622867515702,5045.063062208473,6642.063569782718,7940.787817063133,9845.488067077662,6656.59938387897
HAH_RS00415,7217.8856213710105,9898.469217827515,7697.369703702743,7051.5272745260045,7729.291762000514,8445.748645326827,8255.00651524265,8587.594466084784,7281.478203992151,8367.098248447923,8121.311131239657,7604.525597540074,11950.303547434016,10375.03658896551,9189.042721763792,8810.151667884229,8389.380296798361,7849.991464795068,8967.077978710222
HAH_RS00420,882.5416082065168,1134.384400609226,956.8097788571777,745.1639962148771,700.6579231137428,1154.134987067035,1066.1902797741473,1056.1384300202008,911.5008865150265,1109.3722086098005,1007.708902078357,922.0267756832653,1274.627066119424,1077.563821203381,1111.9218589842556,1015.8368699824069,1144.6117490744193,979.5804576794148,1030.1732948886734
HAH_RS00425,210.480634593186,171.14907240102397,260.6481811369553,192.7148266072958,145.89971280334595,375.14018439979867,429.76618798996486,442.0393958760045,291.8006138348435,371.2254238316015,312.59541452226586,210.74897729903208,310.1092673805845,346.0567727261701,686.8983041580691,718.0796415622059,816.5784982680333,766.7571485545154,277.3068401708719
HAH_RS00430,7968.722972843779,8862.182456277413,8061.947222887978,11181.1307018252,11381.874106949395,13160.473431981087,13364.905927467831,13529.76277504024,14236.5608760144,14130.23845146838,14574.761202100646,9053.424816470919,10162.226707856602,10601.094690938997,10155.385646614668,11035.0213769868,13626.697497707155,15454.53165669696,9412.992318584096
HAH_RS00435,788.9946594984341,829.6555643830126,851.2307687763856,831.4268233629048,868.6122436664317,968.8805750177517,1158.7236695327522,1065.930441954163,1018.2938946710775,1049.1153282197433,1070.4336398607854,709.0824965373683,1199.0491789048133,1472.1049053447762,1224.8710320187736,1340.5999865616495,1739.6977104731834,2152.7040640752016,961.000987318211
HAH_RS00440,8874.651318227316,11749.80125709225,7218.964814274154,9982.628018257923,11748.31989724617,10018.55860362524,10349.345570112408,11760.206332688513,9674.544062812955,11018.400985610433,10258.065313401725,9045.741260006893,13662.802499796819,14668.322364783704,15020.566692508908,14997.962349658454,15316.62947995971,12818.340493146377,11125.006930953043
HAH_RS00445,16444.56887815769,19729.10496183755,16209.6773914666,11142.587736503741,11911.184692933626,23635.68416130781,23079.883703346248,22155.126430013162,23753.171616906435,25486.508373551635,20125.386358650616,17688.64463111407,17142.984258679124,18959.78997892383,15096.702801739584,15554.00666226641,17753.047385521673,20151.47535006669,15658.263516374423
HAH_RS00450,425.8847928025869,344.38532861181653,544.3917707290839,495.55241127590347,578.5093263481508,515.0072654970076,496.59585837117953,552.5492448450057,547.5021826591909,498.19527893922174,590.2294997887519,436.8650675261186,233.33173116256748,284.84532956444826,414.9836283342293,376.6975168850916,364.4813897848732,471.62238537782576,188.98862604072787
HAH_RS19785,12.308809040537193,11.479510953727218,11.547704227586626,7.341517204087459,6.786033153643998,25.93561768689966,14.394082851338537,33.572612345013,12.0330150034987,18.29226726126732,21.593762187393367,18.660065698351797,20.993857559614042,19.393724566090093,55.219595705764384,38.08522689095595,47.66295097186804,44.49267786583262,15.440247225549662
HAH_RS00455,1990.334421854864,2642.3747031670287,1341.1833624325611,1226.0333730826057,1341.9380561331006,1354.209752080261,1103.2036356775893,1173.6425732277462,1188.2602315954966,1044.8112653347393,1245.240286139684,2074.560245287347,3517.3708779879066,3292.6907989864835,4236.848979605922,4703.179291697687,3455.563945460433,3121.161352288158,2775.538841264807
HAH_RS00460,8438.9194781923,8575.194682434232,11856.19289766644,10601.15084270229,12825.602660387156,6110.616781445609,7327.616320106411,10435.487003908209,8933.009513222347,6842.383971435229,11795.335526266157,8893.167781649781,6142.202897441365,6642.350663885857,7411.139072146377,6653.142908514633,5945.252207990951,5009.875527692753,4335.621420934345
HAH_RS00465,369.2642712161158,425.78549719279135,249.10047690936867,442.3264115462694,349.4807074126659,292.7019710378676,332.09205435588194,282.5694872371928,278.26347195590745,298.0563547865322,245.757579180334,308.4399094845209,535.6432800210097,406.05610810251136,289.4845471847648,256.2097081755219,263.5480818444468,224.68802322245472,442.8262904287643
HAH_RS00470,2794.0996522019427,3511.6867599356447,2392.024447142944,1642.664474414569,1676.1501889500673,854.022839547196,933.5590877868136,1887.0605855592726,1012.2773871693282,865.1166398858192,1124.9321825242068,2309.4575429018932,6000.044490537693,4561.161596387314,4821.674697762426,4534.911834706737,2214.9253686926913,1231.7056322524663,3884.1485920592727
HAH_RS00475,10621.271321079545,12756.867445305592,11803.403392626045,3445.00694801804,3177.560024193802,9640.639603044703,9613.191047143951,10007.436196509292,10459.698291791245,10688.064159186371,10244.697746333339,11456.182687864572,11111.74889405286,11415.025068822091,7610.264280903528,8491.620679341688,9030.026431920234,10094.647063126324,10747.029678871586
HAH_RS00480,203.0953491688637,177.41062383032974,244.15146081183153,77.08593064291831,52.591756940740986,163.95015466361573,161.41935769001074,184.64936789757152,231.63553881734998,192.60681410393238,158.35425604088468,198.674817141275,288.51558531926725,296.96640741825456,287.8112261027719,297.7572284202011,328.0332508063859,389.3109313260354,273.60118083674
HAH_RS00485,1955.86975654136,1807.5011792595947,2227.0572438917065,1930.8190246750016,2017.1483549206782,2762.1432836548142,2825.3528339627355,2431.2166773180247,2740.519167046829,3025.7562081578653,2311.560828440966,1970.2834075612634,1924.836825965756,2151.49131905062,1639.8546603530028,1980.4317983297094,2172.168897967927,2696.997823300554,1977.5868646484007
HAH_RS00490,904.6974644794838,940.2763063007476,1052.4907567428954,585.4859970259748,571.7232931945068,942.0186852706056,982.910228991403,984.7966287870481,1030.3269096745762,956.5779761921558,853.4677435969759,929.7103321472925,949.522186196258,878.172090508267,1060.8855659834733,1085.0827370568722,1250.4515372619496,1475.6738158834485,675.6652185900532
HAH_RS00495,1950.946232925145,1931.6886159408255,2128.076921940964,1958.3497141903297,1901.7857913087303,2469.4413126169466,2375.0236704708586,2470.3847250538734,2438.189665083924,2446.859750124817,1889.9683285918575,2015.287095421994,2135.3752260635997,2181.7940136851357,2069.0615178841713,2551.710201694049,2368.42810785209,2453.0296396695717,1782.4221397174529
HAH_RS00500,3845.271944263819,4100.272594290385,3556.692902096681,2525.481918206086,2794.1491510129163,2466.662496436207,2456.2474237034116,3010.344240269499,2647.263300769714,2283.305360494662,2337.267688187863,3513.5806059073,6870.389842509121,6058.720765225084,5588.892413856152,6180.193636396034,4795.733978669428,4238.6691113516545,5384.323012493678
HAH_RS00505,23337.501940858518,22432.007995487867,24566.91590817429,39811.21241846527,42768.9739508413,36420.09113682885,36649.3912370581,34834.383025646406,34351.24958123791,39268.117731334685,31293.47450709249,25160.35446691882,22258.287609204508,24684.575049276547,18059.31777740794,21807.600917761378,26598.73034530071,31606.856811256395,20442.88732662775
HAH_RS00510,5472.496499422836,5298.316101097554,5595.687534281977,6983.618240388195,6840.32141887315,8996.880521173443,9065.18775001799,8577.802454150822,9170.661559541448,9286.015674396293,7839.563948413667,5820.842846962329,5317.444207599385,5963.570304072704,4723.785414465844,5448.264821418935,7289.6277956974645,7888.551785612123,5184.835018339576
HAH_RS00515,12604.220457510086,12013.830009027975,12032.707805145265,13998.437928893762,13750.19967757115,21163.464032510125,20401.556144222184,18853.81954942022,20692.273425391453,22141.175496182215,19201.99595654208,13512.082867453566,11239.511512915655,12455.013548678673,10895.830225396508,11681.777775462308,15479.945179613318,19109.60514337511,11010.131491594953
HAH_RS00520,2635.3160155790133,1800.1960359254047,2781.347046815865,2747.5628136297314,2465.026543061182,3096.5274974037707,2906.576587195289,2361.273734932581,3790.3997261020904,2769.6644665001227,2319.787023559973,2539.9642368227096,2507.866241621323,2581.789582860744,2523.368191645233,2488.0040039855407,3724.71943330157,3983.5777582542137,2732.306149033268
HAH_RS00525,3717.2603302422326,3586.8253770873134,4129.129097378475,6014.537969448651,5581.5122688721885,7324.959452428662,7649.426886711337,7434.934775572671,7282.982330867589,8375.70637421793,7020.029259682596,4003.132917758177,3269.0435342827577,3663.5957813129567,3369.2319985926238,4010.0281622822895,5257.644047646796,6366.902202600648,3461.7034279682343
HAH_RS19430,193.24830193643393,133.57976382518945,249.10047690936867,176.19641289809903,173.04384541792194,152.83488994065874,163.47565524020195,255.99116913072413,160.9415756717951,119.4377450588631,196.40040846629202,158.06173297427407,176.9482280024612,158.78611988486264,285.3012444797826,400.93357036115447,296.49159207500264,210.59867523160773,197.01755459801367
HAH_RS00530,4192.380359206968,4355.952610987038,4366.681870060257,3597.343430002855,3832.4122235204477,4226.579410904398,4333.647087027995,3662.212463301835,4605.636492589128,4870.047154382111,3599.9886389554367,4239.127866296156,5556.174359277282,5543.574956438315,3126.600441703659,3640.9476907753888,3435.2370987224303,3494.158301730055,5059.460210868113
HAH_RS00535,310.1819878215373,269.2467114601475,414.0676801606062,422.1372392350289,407.16198921863986,515.0072654970076,483.2299242949366,493.7971732412329,457.2545701329506,535.8558291830074,496.6565303100474,324.90467333600776,416.8780286837645,436.9648566297174,353.07074830049345,434.8640452276425,456.30266298067784,459.7576712802704,461.9721969884459
HAH_RS00540,60.313164298632245,46.961635719793165,59.38819317044551,104.61662015824629,86.52192270896097,146.3509855189338,155.25046503943707,187.44708559298925,111.30538878236298,150.64220097514266,156.29770726113293,85.61677202773178,55.783678658403026,47.272203629844604,66.09618273871797,90.71208586754963,87.61571869828684,123.09640876213692,61.76098890219865
HAH_RS00545,1826.6272616157196,2095.5325450076593,2040.6443042178082,2714.525986211338,2719.502786322832,2767.7009160162925,2471.6696553298457,2403.2395003638476,2531.4455313610392,2611.4901554762228,2414.3882674285533,2111.8803766840506,1974.6222596071264,2052.098480649408,1988.742105948514,2055.909793440877,2315.8586766331177,2607.2709229377915,1804.6560957222443
HAH_RS00550,434.50095913096294,405.9572509999898,539.4427546315467,721.3040653015928,834.6820778982117,677.1048760401305,823.5471688515834,833.7198732344896,699.4189970783619,901.7011744083538,671.4631765889461,452.232180454173,535.6432800210097,463.6312279080913,423.3502337441936,589.974787474445,500.4609852046144,496.8349028351309,478.0300541030175
HAH_RS00555,3677.8721413125136,4433.178411948475,3507.20274112131,4109.414254987955,4290.469461391418,5340.884699380837,5467.695185958452,5705.945239804501,5196.758354636001,5734.08777854668,5980.443851518086,4103.0191517905305,5136.297208085001,5510.848046233038,4086.2500822265642,4638.780635318435,5976.092940972749,6346.138952929926,4298.564827593026
HAH_RS00560,391.42012748908274,408.0444348097584,336.5330946325246,247.77620563795173,215.45655262819693,470.5462066051796,497.6240071462751,651.8682230323358,481.320600139948,451.9266029254279,518.2502924974408,445.6462749135782,452.26767428425677,470.2978207276848,445.10340781010075,521.4213790707242,740.8785173127135,653.3008199966423,386.00618063874157
HAH_RS00565,19625.165134232502,20801.917440058605,16033.162483987775,18190.4442524277,18880.44074172601,29780.573008982537,29189.14372496436,25452.236734062983,30520.238429499015,32037.292084527835,25233.85352755396,22270.239585521154,15173.760419587326,17476.170049617936,13146.447080676904,14912.78993315686,17625.478899096965,22066.143587559687,14581.7694798091
HAH_RS00570,675.753616325492,892.2710786760701,585.6335715418933,548.7784110055376,634.4940998657138,909.599163161981,1017.8672873446536,1291.1467164352916,995.7319915395175,1049.1153282197433,1071.4619142506613,709.0824965373683,716.1904550336905,803.6274617073583,834.1505593734407,937.589040188261,911.2034744621831,867.607218383736,664.5482405876575
HAH_RS19790,273.2555606999257,132.53617192030515,1003.0005957675241,449.66792875035685,369.8388068735979,214.89511797716864,215.91124277007805,225.2162744811289,224.1149044401633,233.4954115114711,167.60872554976754,277.70568362841203,148.1566519207048,136.9681797480113,199.12520875715035,193.88842780850302,191.35272963705845,218.75566617367704,184.04774692855196
HAH_RS00575,3905.5851085624513,3845.636169498618,4714.762668920369,5977.830383428213,6382.26418100218,5590.0518835871235,6284.045313384367,5733.922416758679,6177.449077421145,6668.069424592564,6167.589790475496,4065.699020393827,4023.6227574254567,4436.9205483857995,3026.2011767840872,3601.477546542944,3967.940668408014,4615.373783949037,3794.595158151085
HAH_RS00580,1547.2172963955252,858.8761377197728,1601.8315435695165,1653.6767502207001,1435.2460119957054,1671.921068744782,1759.1625541885883,1277.158127958203,1880.158594296672,1804.4783645379587,1611.3059689354955,1529.027736341415,906.3348220736233,1235.1378333028629,686.0616436170726,905.735941334007,995.3145644125384,1324.3987111396177,1166.0474704735104
HAH_RS00585,973.626795106492,953.8430010642434,1085.484197393143,2294.224126277331,2149.4760014167364,1383.8504580081462,1268.7355884679823,1324.7193287803047,1368.755456647977,1617.2516290402814,1352.180822686775,1024.108311562484,1134.2681327208616,1144.2297493993156,1126.9817487221912,1246.4256073403767,1354.8894739503075,1718.9004548833334,1025.8500256655195
HAH_RS00590,923.1606780402896,743.0374362776163,750.6007747931308,849.7806163731234,726.1055474399078,1022.6043545120439,1042.5428579469483,994.5886407210102,1400.3421210321612,1185.7693248186229,897.6835423616385,901.1714081380486,809.7630772993988,1036.3521565004394,722.8747074209156,883.5772638701781,1000.2210446596425,1241.34571245673,782.5117293908569
HAH_RS00595,644.981593724149,639.7218376940714,595.5316037369674,508.4000663830565,542.8826522915198,728.0498393536834,700.1693158401102,742.7940481334127,863.3688265010318,695.1061559281582,666.3218046395667,698.1059873030438,603.4234487134779,810.900108419642,588.1723603204903,536.6554698271066,888.7738504754217,1171.6405171335923,534.2325540040183
